YStartTime,detectionTime,patternId,actionType,customerName,merchantId
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C255691679','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1546278193','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1153569753','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C171977183','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C741680636','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1156346576','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1158875335','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C54876469','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1171622243','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1633477199','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1529207541','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C2058916086','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C307655955','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C347987512','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C278409847','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C819388154','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1791524453','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1819751403','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C790593937','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1298891864','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C803065678','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1158752013','M348934600'
2025-07-13 02:33:24.713006,2025-07-13 02:33:24.713006,PatId1,UPGRADE,'C1846578588','M348934600'
2025-07-13 02:33:24.000000,2025-07-13 02:33:24.000000,PatId3,DEI-NEEDED,,M677738360
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1214229415','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C2035771335','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C15276068','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C861002792','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C566598245','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1433843082','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1048588440','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1975392482','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C735039923','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1337923906','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1734287915','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1860405125','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C25759288','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C609452246','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C227356089','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1939799337','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C841956493','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1459624061','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1779394537','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C896894357','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C500992269','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C1814746822','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C986553990','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C417912401','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C41461366','M1823072687'
2025-07-13 02:33:28.806939,2025-07-13 02:33:28.806939,PatId1,UPGRADE,'C647327489','M1823072687'
